transaction_key,attacker,time,victim
"('0x4ea65d1ce506422c3f925d847ef2dee25fdf9e4604986bbb1a02d423b920a621', 36)",0x6219f06135b79705d34f5261852e9f6b98821e1f,28,0x1e718c0be3119b38186d188804d12b6874665ad7
"('0x4834eb3fc5130b8742d649cc424acbe81d3b45d775ded5b4f0df48c27d7b4a2a', 306)",0xcb5dc30b7824a6378a5f5c2921e58809c5c0f5d5,207,0x60bcdaff25ad27ecd20930afe8c2a4999fd343a4
"('0x9020425128366fd333b9cf5a175598104788c7f14e4d948edd181b9fa66b6934', 67)",0x6e2b76966cbd9cf4cc2fa0d76d24d5241e0abc2f,4,0x6e209ad9a592d9e779517fecee3e8ac7017132c1
"('0xe7f345c5553eba57463bdfd8bd3a3506d7d3fe51681c021f554044adda3f3265', 34)",0x7c21e2e777cecaf969bf7b7aef0e3bf23d043672,12,0x7c231470c8fdc4b933a8b02e4ef056ddf2c874e8
"('0x7f0b73425b9d546bf88b025e6a2279498e6dbafa299481c7c20c0ac29424c6fe', 126)",0x39e098a153ad69834a9dac32f0fca92066ad03f4,169,0x39e6260689e605ad5b54f9b035c44a0f6be9265b
"('0x97441c446a8f317cfc5319ee7344ef903b7ecf41304a72637731a0c274abd06d', 21)",0x9606ec131eec0f84c95d82c9a63959f2331cf2ac,64,0x960641288b3428de7aa78d1c23161c2ee8cb17d6
"('0xe7e21a2757dec0fb6a15488220580cfa84ded3dcef0cf5bb4c10b0fa61521baf', 39)",0x943ac2310d9bc703d6ab5e5e76876e212100f894,8,0x943b5087b8ba0ef5e81c5fe79866f268f085c596
"('0x744359dcd1ed8a362753f97555c4a7d77246deb35d3ff059fefe8df2693c1c77', 46)",0xcb4dc6d8386ef8a52a5e02bcfa8c7faf889393b7,24,0x240d5645bffaf6f8bc3586e459a4155f270bcb3b
"('0xbfad784f76a80314b5d6da479f59858399c2adb3ac23b82431fa655232247c8f', 89)",0xd0ce094412898760c2a5e37abec39b0e785b45ae,1,0xa9305c3c14757bae2e73ef7f66fe241f5f6bf347
"('0xae1886fd60566c71e905f6acb048094b683219ebf47a6a7bc6bb9703c8b0e6dd', 10)",0x0000012ebd9f18248b6d5f1bbf31c20c382b29fd,69,0x0000012ebd9f18248b6d5f1bbf31c20c382b29fd
"('0x6dd389bc488e8a75d9ee6bdd3c7b76c238b8493594e6e3bcbdf3ba73bb69c251', 146)",0x6219f06135b79705d34f5261852e9f6b98821e1f,30,0x1de3cd10a8a48c1dc068df9a5c2fcbaf7406f80d
"('0x4cb989aff514c3e79c071490f140c58c6302a8104ca62b6880d95c4ac885a46d', 20)",0x7c21e2e777cecaf969bf7b7aef0e3bf23d043672,3,0xa9305c3c14757bae2e73ef7f66fe241f5f6bf347
"('0x4c47a41c841088716d7d17d419d6e86dd222f62aab16764f27cda721e2ed48ca', 14)",0x6219f06135b79705d34f5261852e9f6b98821e1f,77,0xc9d6b4e16fb64bc8d59b86a43740a57117e2a7f1
"('0x278d46816463118e5ac63b128af239e4eda054f8ed062c65254d0f55e6d8ef0c', 37)",0x2c13083af23909c5dd7d4fdef29451b95931457d,316,0x2c1812fb2904f2247c659eb994cf0f4d70ac2503
"('0x20d19c7f8c8cc4a3d817999a455b53d325a038c8f687c0cd80a3d3f78cc84301', 32)",0x5aeaf2883fbf30f3d62471154eda3c0c1b05942d,63,0xeaffbc13f3a7661f48aca4f60d74c6b069125e6b
"('0xfc5ba341b2a677b1bdabb5b5a0557bb644378c502c31a5fb0d4914480c0d0442', 18)",0x943ac2310d9bc703d6ab5e5e76876e212100f894,2,0x9437a5e2f244a759ad36f34e1971e0fb5b769240
